compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,compile_wall_s,compile_user_s,compile_sys_s,compile_max_rss_kb,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
g++,suma,-O0,baseline,,g++ /app/programs/suma.cpp -O0 -o /tmp/tmpioo4cybl/g++__suma__O0__baseline,1,1.848,0.242,0.03,45656,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,pie,-fPIE -pie,g++ /app/programs/suma.cpp -O0 -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O0__pie,1,1.862,0.251,0.019,45576,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,no_pie,-no-pie,g++ /app/programs/suma.cpp -O0 -no-pie -o /tmp/tmpioo4cybl/g++__suma__O0__no_pie,1,1.901,0.239,0.029,45648,18984,14536,partial,no,yes,no,0,1,6a862c6b89117d610504d6bcef4f494c790038845ef26f31722102d914f8889f,
g++,suma,-O0,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/suma.cpp -O0 -D_FORTIFY_SOURCE=1 -o /tmp/tmpioo4cybl/g++__suma__O0__fortify1,1,1.913,0.237,0.035,45724,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/suma.cpp -O0 -D_FORTIFY_SOURCE=2 -o /tmp/tmpioo4cybl/g++__suma__O0__fortify2,1,1.905,0.248,0.023,45656,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/suma.cpp -O0 -U_FORTIFY_SOURCE -o /tmp/tmpioo4cybl/g++__suma__O0__fortify_off,1,1.954,0.235,0.039,45648,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,noexecstack,-z noexecstack,g++ /app/programs/suma.cpp -O0 -z noexecstack -o /tmp/tmpioo4cybl/g++__suma__O0__noexecstack,1,1.925,0.239,0.035,45616,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,execstack,-z execstack,g++ /app/programs/suma.cpp -O0 -z execstack -o /tmp/tmpioo4cybl/g++__suma__O0__execstack,1,1.92,0.233,0.042,45732,19160,14608,partial,no,no,yes,0,1,cbff8eec5319341f9370998f77af70e71d95edcb8d94898e4b98a022d7a9e014,
g++,suma,-O0,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/suma.cpp -O0 -Wl,-z,relro,-z,now -o /tmp/tmpioo4cybl/g++__suma__O0__relro_full",1,1.956,0.246,0.028,45592,19032,14480,full,no,yes,yes,0,1,47488c4117812ff9cbbb104ae744d1b0b8f7a4c65085bf0cb1e9da231ac321be,
g++,suma,-O0,no_stack_protector,-fno-stack-protector,g++ /app/programs/suma.cpp -O0 -fno-stack-protector -o /tmp/tmpioo4cybl/g++__suma__O0__no_stack_protector,1,1.903,0.242,0.031,45628,19160,14608,partial,no,yes,yes,0,1,03d1d02bf8a03f4ab9a808feca5a826979ddca650bcd36acbf77e7aa8067cf27,
g++,suma,-O0,stack_protector,-fstack-protector,g++ /app/programs/suma.cpp -O0 -fstack-protector -o /tmp/tmpioo4cybl/g++__suma__O0__stack_protector,1,1.905,0.248,0.023,45852,19160,14608,partial,no,yes,yes,0,1,002fc33b8056f148d05527b13624ef60d4b905253074a530d8db64c58c24982b,
g++,suma,-O0,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/suma.cpp -O0 -fstack-protector-strong -o /tmp/tmpioo4cybl/g++__suma__O0__stack_protector_strong,1,1.908,0.244,0.03,46876,19216,14616,partial,yes,yes,yes,0,1,de52f85ecf97baba28b40608075a09d2ab6ddb7bfadeed012eb44b59e548b499,
g++,suma,-O0,stack_protector_all,-fstack-protector-all,g++ /app/programs/suma.cpp -O0 -fstack-protector-all -o /tmp/tmpioo4cybl/g++__suma__O0__stack_protector_all,1,1.925,0.23,0.046,46988,19216,14616,partial,yes,yes,yes,0,1,00c3a49a11299fb2e59b8dda7f33623cbd6125a63eac06efac39bebddfd77bed,
g++,suma,-O0,no_plt,-fno-plt,g++ /app/programs/suma.cpp -O0 -fno-plt -o /tmp/tmpioo4cybl/g++__suma__O0__no_plt,1,1.892,0.265,0.01,45584,19024,14480,partial,no,yes,yes,0,1,fb4e70d8318add4a6dfa6645d05fd702472da8ec072128794b51e066b159a185,
g++,suma,-O0,asan,-fsanitize=address,g++ /app/programs/suma.cpp -O0 -fsanitize=address -o /tmp/tmpioo4cybl/g++__suma__O0__asan,1,1.999,0.263,0.025,47924,33120,19032,partial,no,yes,yes,0,1,bc4232977c68b1068b3966d1b4633348c15d05903bda1a3ba091125c01323bbd,
g++,suma,-O0,ubsan,-fsanitize=undefined,g++ /app/programs/suma.cpp -O0 -fsanitize=undefined -o /tmp/tmpioo4cybl/g++__suma__O0__ubsan,1,2.033,0.263,0.03,48540,31136,26424,partial,no,yes,yes,0,1,8630f8804bfb7b07b07e7e0252bf4d54c2e0d2323b44415013e7d6eee933dc92,
g++,suma,-O0,hardening_baseline,"-fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie","g++ /app/programs/suma.cpp -O0 -fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O0__hardening_baseline",1,1.93,0.241,0.031,46848,19080,14480,full,yes,yes,yes,0,1,b5ae4c6c3130856c06cbfdc557e9bbab5727212fc74df005d2e374c1e2518ce7,
g++,suma,-O1,baseline,,g++ /app/programs/suma.cpp -O1 -o /tmp/tmpioo4cybl/g++__suma__O1__baseline,1,1.838,0.246,0.02,46224,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,pie,-fPIE -pie,g++ /app/programs/suma.cpp -O1 -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O1__pie,1,1.922,0.237,0.031,46324,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,no_pie,-no-pie,g++ /app/programs/suma.cpp -O1 -no-pie -o /tmp/tmpioo4cybl/g++__suma__O1__no_pie,1,1.889,0.226,0.041,46272,16136,14512,partial,no,yes,no,0,1,2c94e95b3fd40ec0f55e4b5b8370cea9a86bdb12bbedbc760ac41ccec8b0685f,
g++,suma,-O1,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/suma.cpp -O1 -D_FORTIFY_SOURCE=1 -o /tmp/tmpioo4cybl/g++__suma__O1__fortify1,1,1.89,0.249,0.025,46544,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/suma.cpp -O1 -D_FORTIFY_SOURCE=2 -o /tmp/tmpioo4cybl/g++__suma__O1__fortify2,1,1.898,0.24,0.031,46532,16320,14584,partial,no,yes,yes,1,1,4367fa3d22ef782813fa227cf2464b8644133254e793b39bd959a5c82e49d348,
g++,suma,-O1,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/suma.cpp -O1 -U_FORTIFY_SOURCE -o /tmp/tmpioo4cybl/g++__suma__O1__fortify_off,1,1.875,0.237,0.027,46204,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,noexecstack,-z noexecstack,g++ /app/programs/suma.cpp -O1 -z noexecstack -o /tmp/tmpioo4cybl/g++__suma__O1__noexecstack,1,1.854,0.223,0.043,46220,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,execstack,-z execstack,g++ /app/programs/suma.cpp -O1 -z execstack -o /tmp/tmpioo4cybl/g++__suma__O1__execstack,1,1.885,0.243,0.025,46224,16312,14584,partial,no,no,yes,0,1,633fe2d87da9a50c0c15ba0c4e40fe6c89ba03d729db0c616940d66434910621,
g++,suma,-O1,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/suma.cpp -O1 -Wl,-z,relro,-z,now -o /tmp/tmpioo4cybl/g++__suma__O1__relro_full",1,1.882,0.236,0.031,46176,16208,14480,full,no,yes,yes,0,1,62e61f45bde5f2bb137344fbf21fe62472af54490d81dcd2092e13625225d47d,
g++,suma,-O1,no_stack_protector,-fno-stack-protector,g++ /app/programs/suma.cpp -O1 -fno-stack-protector -o /tmp/tmpioo4cybl/g++__suma__O1__no_stack_protector,1,1.901,0.228,0.04,46244,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,stack_protector,-fstack-protector,g++ /app/programs/suma.cpp -O1 -fstack-protector -o /tmp/tmpioo4cybl/g++__suma__O1__stack_protector,1,1.857,0.238,0.032,46236,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/suma.cpp -O1 -fstack-protector-strong -o /tmp/tmpioo4cybl/g++__suma__O1__stack_protector_strong,1,1.819,0.249,0.013,46276,16312,14584,partial,no,yes,yes,0,1,724ffee7728fc6fb8fc0cc399b0937329cd1830fa4059962118a4d0e56d97f5f,
g++,suma,-O1,stack_protector_all,-fstack-protector-all,g++ /app/programs/suma.cpp -O1 -fstack-protector-all -o /tmp/tmpioo4cybl/g++__suma__O1__stack_protector_all,1,1.884,0.235,0.032,47224,16368,14592,partial,yes,yes,yes,0,1,de89d04d1638c55412d55baf5a8d144920766f746fab39d0a3b18f7801181795,
g++,suma,-O1,no_plt,-fno-plt,g++ /app/programs/suma.cpp -O1 -fno-plt -o /tmp/tmpioo4cybl/g++__suma__O1__no_plt,1,1.877,0.246,0.021,46204,16208,14480,partial,no,yes,yes,0,1,efc825cccc4991f0416ef5df17ed29cbfdbce6f8a0c43238b1a5cec74cec40a3,
g++,suma,-O1,asan,-fsanitize=address,g++ /app/programs/suma.cpp -O1 -fsanitize=address -o /tmp/tmpioo4cybl/g++__suma__O1__asan,1,1.967,0.246,0.04,49216,26064,14840,partial,no,yes,yes,0,1,f3f744eee41cfc9f5c39437cd4ff280d32f8e88fe3d4bba7c7213d5c46956123,
g++,suma,-O1,ubsan,-fsanitize=undefined,g++ /app/programs/suma.cpp -O1 -fsanitize=undefined -o /tmp/tmpioo4cybl/g++__suma__O1__ubsan,1,2.025,0.269,0.029,50512,23616,21448,partial,no,yes,yes,0,1,ba076a0710a0e60f1e44ffcafb255156e5c7fcc8fdd7bfdd455043b31cf459e9,
g++,suma,-O1,hardening_baseline,"-fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie","g++ /app/programs/suma.cpp -O1 -fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O1__hardening_baseline",1,1.904,0.234,0.04,46512,16216,14480,full,no,yes,yes,1,1,48ecc1354e405392a2ad3da16655753231e09f4573704fe23a7d3bb69962dd1c,
g++,suma,-O2,baseline,,g++ /app/programs/suma.cpp -O2 -o /tmp/tmpioo4cybl/g++__suma__O2__baseline,1,1.924,0.253,0.021,48652,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,pie,-fPIE -pie,g++ /app/programs/suma.cpp -O2 -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O2__pie,1,1.943,0.229,0.047,48616,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,no_pie,-no-pie,g++ /app/programs/suma.cpp -O2 -no-pie -o /tmp/tmpioo4cybl/g++__suma__O2__no_pie,1,1.909,0.255,0.018,48732,16280,14512,partial,no,yes,no,0,1,2cdc9e62e991c5843914d099c0049473191a6dec5bc7934f070a1bfa7eee7d3c,
g++,suma,-O2,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/suma.cpp -O2 -D_FORTIFY_SOURCE=1 -o /tmp/tmpioo4cybl/g++__suma__O2__fortify1,1,1.9,0.235,0.041,49008,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/suma.cpp -O2 -D_FORTIFY_SOURCE=2 -o /tmp/tmpioo4cybl/g++__suma__O2__fortify2,1,1.93,0.237,0.045,48932,16464,14584,partial,no,yes,yes,1,1,3f6507f07bd0312d08f29765bb8a43119a58a6e0bb6cf8d90965558c8ba1fc61,
g++,suma,-O2,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/suma.cpp -O2 -U_FORTIFY_SOURCE -o /tmp/tmpioo4cybl/g++__suma__O2__fortify_off,1,1.925,0.24,0.036,48660,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,noexecstack,-z noexecstack,g++ /app/programs/suma.cpp -O2 -z noexecstack -o /tmp/tmpioo4cybl/g++__suma__O2__noexecstack,1,1.905,0.255,0.023,48568,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,execstack,-z execstack,g++ /app/programs/suma.cpp -O2 -z execstack -o /tmp/tmpioo4cybl/g++__suma__O2__execstack,1,1.854,0.239,0.037,48612,16456,14584,partial,no,no,yes,0,1,de8a8186682a0a535f83d19145c4e98a22221e6fda71e766b086d58f453f2b8a,
g++,suma,-O2,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/suma.cpp -O2 -Wl,-z,relro,-z,now -o /tmp/tmpioo4cybl/g++__suma__O2__relro_full",1,1.95,0.239,0.039,48716,16352,14480,full,no,yes,yes,0,1,66d1ae39b2595019020c0cb0c9299d4b19eaa1bffef51899ccee4fc62802f9b4,
g++,suma,-O2,no_stack_protector,-fno-stack-protector,g++ /app/programs/suma.cpp -O2 -fno-stack-protector -o /tmp/tmpioo4cybl/g++__suma__O2__no_stack_protector,1,1.954,0.238,0.039,48664,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,stack_protector,-fstack-protector,g++ /app/programs/suma.cpp -O2 -fstack-protector -o /tmp/tmpioo4cybl/g++__suma__O2__stack_protector,1,1.952,0.233,0.045,48800,16456,14584,partial,no,yes,yes,0,1,52ce72a2bb70cb6e393303c60071e1fa5afd0b80ff7813fe3bc593a5e619c79d,
g++,suma,-O2,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/suma.cpp -O2 -fstack-protector-strong -o /tmp/tmpioo4cybl/g++__suma__O2__stack_protector_strong,1,1.947,0.247,0.033,49700,16520,14592,partial,yes,yes,yes,0,1,693378d217ab94af62b294eec2ff1ed7b3cda6c79b8040ac708ca35f7fa0365a,
g++,suma,-O2,stack_protector_all,-fstack-protector-all,g++ /app/programs/suma.cpp -O2 -fstack-protector-all -o /tmp/tmpioo4cybl/g++__suma__O2__stack_protector_all,1,1.917,0.241,0.039,49636,16520,14592,partial,yes,yes,yes,0,1,edc792cf12238309d7cd5c11e56c9a86ecefa677fbdea38576030c64cc8e329b,
g++,suma,-O2,no_plt,-fno-plt,g++ /app/programs/suma.cpp -O2 -fno-plt -o /tmp/tmpioo4cybl/g++__suma__O2__no_plt,1,1.912,0.24,0.038,48704,16352,14480,partial,no,yes,yes,0,1,7253cc53e9ff0beb3f5d98e61fafa9509343c78e6dbaadf04c18a65a5a365ac3,
g++,suma,-O2,asan,-fsanitize=address,g++ /app/programs/suma.cpp -O2 -fsanitize=address -o /tmp/tmpioo4cybl/g++__suma__O2__asan,1,1.881,0.268,0.032,49916,26208,14840,partial,no,yes,yes,0,1,56c67696a4828bd1299b52e68cc2945c1a445b235cddb60b0b5e64e2ed816e71,
g++,suma,-O2,ubsan,-fsanitize=undefined,g++ /app/programs/suma.cpp -O2 -fsanitize=undefined -o /tmp/tmpioo4cybl/g++__suma__O2__ubsan,1,2.286,0.311,0.027,52432,24032,21832,partial,no,yes,yes,0,1,283fe3219da80491fb1a10c802ecb1eff9385768dfe03ec3ef5842db51cd4ebb,
g++,suma,-O2,hardening_baseline,"-fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie","g++ /app/programs/suma.cpp -O2 -fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O2__hardening_baseline",1,1.991,0.243,0.04,49912,16408,14480,full,yes,yes,yes,1,1,3a6f5ecc8cc9e8086297c1f67f04d512b60f6fdbff48d68d0bd75c4135d5da46,
g++,suma,-O3,baseline,,g++ /app/programs/suma.cpp -O3 -o /tmp/tmpioo4cybl/g++__suma__O3__baseline,1,1.945,0.247,0.029,49512,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,pie,-fPIE -pie,g++ /app/programs/suma.cpp -O3 -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O3__pie,1,1.93,0.253,0.023,49552,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,no_pie,-no-pie,g++ /app/programs/suma.cpp -O3 -no-pie -o /tmp/tmpioo4cybl/g++__suma__O3__no_pie,1,1.923,0.252,0.024,49488,16168,14512,partial,no,yes,no,0,1,74254197675570d9b9bf76713697ad30fd26979c51c92e1d74cd9941961b9444,
g++,suma,-O3,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/suma.cpp -O3 -D_FORTIFY_SOURCE=1 -o /tmp/tmpioo4cybl/g++__suma__O3__fortify1,1,1.94,0.244,0.037,49700,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/suma.cpp -O3 -D_FORTIFY_SOURCE=2 -o /tmp/tmpioo4cybl/g++__suma__O3__fortify2,1,1.77,0.246,0.032,49724,16352,14584,partial,no,yes,yes,1,1,f1ef2ed603bc0762e7a40388cc1b75fa0524fc5096048cfd86d5fc347ff7d53a,
g++,suma,-O3,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/suma.cpp -O3 -U_FORTIFY_SOURCE -o /tmp/tmpioo4cybl/g++__suma__O3__fortify_off,1,1.897,0.25,0.023,49524,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,noexecstack,-z noexecstack,g++ /app/programs/suma.cpp -O3 -z noexecstack -o /tmp/tmpioo4cybl/g++__suma__O3__noexecstack,1,1.898,0.24,0.034,49396,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,execstack,-z execstack,g++ /app/programs/suma.cpp -O3 -z execstack -o /tmp/tmpioo4cybl/g++__suma__O3__execstack,1,1.959,0.26,0.018,49448,16344,14584,partial,no,no,yes,0,1,49c27099ac382ed89ca0ca43171e28851da47c9d28ac265ccaa1c22bc0339cf1,
g++,suma,-O3,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/suma.cpp -O3 -Wl,-z,relro,-z,now -o /tmp/tmpioo4cybl/g++__suma__O3__relro_full",1,1.929,0.247,0.03,49404,16240,14480,full,no,yes,yes,0,1,7377d472599dcbadcffbb92b4e127207a699ff172243851be056459365637716,
g++,suma,-O3,no_stack_protector,-fno-stack-protector,g++ /app/programs/suma.cpp -O3 -fno-stack-protector -o /tmp/tmpioo4cybl/g++__suma__O3__no_stack_protector,1,1.934,0.246,0.03,49476,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,stack_protector,-fstack-protector,g++ /app/programs/suma.cpp -O3 -fstack-protector -o /tmp/tmpioo4cybl/g++__suma__O3__stack_protector,1,1.886,0.256,0.018,49504,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/suma.cpp -O3 -fstack-protector-strong -o /tmp/tmpioo4cybl/g++__suma__O3__stack_protector_strong,1,1.772,0.257,0.02,49408,16344,14584,partial,no,yes,yes,0,1,192f8d0036b9b4edd8dfc89aa0afcded6ee4ec496178b0236aff823e5fb1ce98,
g++,suma,-O3,stack_protector_all,-fstack-protector-all,g++ /app/programs/suma.cpp -O3 -fstack-protector-all -o /tmp/tmpioo4cybl/g++__suma__O3__stack_protector_all,1,1.964,0.246,0.033,50296,16408,14592,partial,yes,yes,yes,0,1,9160cdc0ad8f276fcde512c92af68ae4c666a15835121799e63ee157ce251118,
g++,suma,-O3,no_plt,-fno-plt,g++ /app/programs/suma.cpp -O3 -fno-plt -o /tmp/tmpioo4cybl/g++__suma__O3__no_plt,1,1.905,0.249,0.026,49440,16240,14480,partial,no,yes,yes,0,1,11fbfd5c066d8629c37a175837d2d5477e6d7fc03610622fbc5501032386b731,
g++,suma,-O3,asan,-fsanitize=address,g++ /app/programs/suma.cpp -O3 -fsanitize=address -o /tmp/tmpioo4cybl/g++__suma__O3__asan,1,2.055,0.263,0.038,50756,26096,14840,partial,no,yes,yes,0,1,023bce5eeb1b6b29e9f07058f7d688b08df35e579d1fa14fd2596f141dfa82b3,
g++,suma,-O3,ubsan,-fsanitize=undefined,g++ /app/programs/suma.cpp -O3 -fsanitize=undefined -o /tmp/tmpioo4cybl/g++__suma__O3__ubsan,1,2.049,0.276,0.027,51184,17712,15688,partial,no,yes,yes,0,1,a7da671537b88f1ad26c84daefdc46c782d2425fc14c0ccb0f2036a2ed136705,
g++,suma,-O3,hardening_baseline,"-fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie","g++ /app/programs/suma.cpp -O3 -fstack-protector-strong -D_FORTIFY_SOURCE=2 -Wl,-z,relro,-z,now -z noexecstack -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__O3__hardening_baseline",1,1.973,0.247,0.034,49776,16248,14480,full,no,yes,yes,1,1,e43c6830c56f183c44f2d868cf71421d0edd945a360b9625943ea0433a6a57a1,
g++,suma,-Os,baseline,,g++ /app/programs/suma.cpp -Os -o /tmp/tmpioo4cybl/g++__suma__Os__baseline,1,1.873,0.243,0.031,47576,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,pie,-fPIE -pie,g++ /app/programs/suma.cpp -Os -fPIE -pie -o /tmp/tmpioo4cybl/g++__suma__Os__pie,1,1.829,0.24,0.034,47532,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,no_pie,-no-pie,g++ /app/programs/suma.cpp -Os -no-pie -o /tmp/tmpioo4cybl/g++__suma__Os__no_pie,1,1.894,0.243,0.027,47504,16248,14512,partial,no,yes,no,0,1,dcaeb0093ca73a94c3676d416b8b2b0e5ae5905c6829385d949ab2d3664f84f0,
g++,suma,-Os,fortify1,-D_FORTIFY_SOURCE=1,g++ /app/programs/suma.cpp -Os -D_FORTIFY_SOURCE=1 -o /tmp/tmpioo4cybl/g++__suma__Os__fortify1,1,1.938,0.238,0.041,47768,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,fortify2,-D_FORTIFY_SOURCE=2,g++ /app/programs/suma.cpp -Os -D_FORTIFY_SOURCE=2 -o /tmp/tmpioo4cybl/g++__suma__Os__fortify2,1,1.922,0.263,0.015,47824,16432,14584,partial,no,yes,yes,1,1,0caa25e99c5feb2383b3ec5a46a1e4ec4d5bb91b82cd84d270758f9bfb640f44,
g++,suma,-Os,fortify_off,-U_FORTIFY_SOURCE,g++ /app/programs/suma.cpp -Os -U_FORTIFY_SOURCE -o /tmp/tmpioo4cybl/g++__suma__Os__fortify_off,1,1.892,0.262,0.012,47460,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,noexecstack,-z noexecstack,g++ /app/programs/suma.cpp -Os -z noexecstack -o /tmp/tmpioo4cybl/g++__suma__Os__noexecstack,1,1.88,0.25,0.024,47532,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,execstack,-z execstack,g++ /app/programs/suma.cpp -Os -z execstack -o /tmp/tmpioo4cybl/g++__suma__Os__execstack,1,1.886,0.253,0.023,47496,16424,14584,partial,no,no,yes,0,1,c0821fe81e264862dbdf9407dcdec8ed60b23995d72d93a1828652ce70a3e75b,
g++,suma,-Os,relro_full,"-Wl,-z,relro,-z,now","g++ /app/programs/suma.cpp -Os -Wl,-z,relro,-z,now -o /tmp/tmpioo4cybl/g++__suma__Os__relro_full",1,1.805,0.249,0.027,47600,16320,14480,full,no,yes,yes,0,1,fe71349fe766a7425749c1e3edc4c4fbec0fefe785f4a4c01d587e336e30e5a9,
g++,suma,-Os,no_stack_protector,-fno-stack-protector,g++ /app/programs/suma.cpp -Os -fno-stack-protector -o /tmp/tmpioo4cybl/g++__suma__Os__no_stack_protector,1,1.902,0.257,0.017,47624,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,stack_protector,-fstack-protector,g++ /app/programs/suma.cpp -Os -fstack-protector -o /tmp/tmpioo4cybl/g++__suma__Os__stack_protector,1,1.905,0.236,0.037,47700,16424,14584,partial,no,yes,yes,0,1,9287be693b6321641d0e3cba6de1273abbb278c901353386585b473e69272df3,
g++,suma,-Os,stack_protector_strong,-fstack-protector-strong,g++ /app/programs/suma.cpp -Os -fstack-protector-strong -o /tmp/tmpioo4cybl/g++__suma__Os__stack_protector_strong,1,1.885,0.247,0.026,48620,16480,14592,partial,yes,yes,yes,0,1,bf4d57ddca0c79b7fc0a0f89450bac34ff2bfea8a3e2d8466733ed064d6d7ffd,
